label,text,source
1,"Speaker 1: Right.\nSpeaker 2: But in a normal low risk pregnancy like mine it's not a good diagnostic tool at all. Like,. is they find as many, um, false positives as they do false negatives.\nSpeaker 1: For, for spina_bifida and stuff?\nSpeaker 2: Well the only thing they can really check, they can check the heart.\nSpeaker 1: uhhuh.\nSpeaker 2:  And then they can check to see if the baby has a brain. And then they can do like. yeah. But then they can do some measurements to see if the baby has, um, . ah.\nSpeaker 1: Defects of various kinds.\nSpeaker 2: Like Down's Syndrome. Like sometimes y- But that's not really very good. Like amnio is the only sure way to find out.\nSpeaker 1: Right.\nSpeaker 2: But it could give you like some indications that the baby might have Down's or something. But it's really not a very good diagnostic tool at all for people with low risk pregnancies. So,.\n",4145.txt
1,"Speaker 1: yeah.\nSpeaker 2:  I didn't bother getting one.\nSpeaker 1: yeah, good. I'm sure everything will be fine.\nSpeaker 2: oh yeah.\nSpeaker 1: And if it's not, it's like, you know, you're going to have to deal with it anyway.\nSpeaker 2: Well what are you going to do I mean, if it's not, like and we didn't do any of the testing because, like,. I, I've met like three people since I got pregnant, where the baby had Down's, right. They found out the baby had Down's. And they aborted it. They had, well, it's not called abortion, it's called termina-.\nSpeaker 1: Termination, that's right.\nSpeaker 2: And I jus-, I just couldn't have done that. I just. We talked about it a little bit, you know what I mean. Like. obviously I don't want my baby to have a mental defect or anything like that. But.\nSpeaker 1: But if it does, you'll deal with it.\nSpeaker 2: I just could not have done that. So it wasn't worth doing the prenatal testing. Because, you know.\n",4145.txt
1,"Speaker 1: If you're not going to abort anyway, then there's no reason to have it.\nSpeaker 2: yeah. I mean there are like some, there are some conditions that they can test for that are sort of incompatible with life.\nSpeaker 1: Right.\nSpeaker 2: But then I figured, well, I'll just go through the nine months of pregnancy and then the baby will die when it's born. You know.\nSpeaker 1: If it's like that.\nSpeaker 2: yeah.\nSpeaker 1: yeah, we had this friend. This is not supposed to scare you, it's just because it was on the topic. But, um, but, the baby died at like eight and a half months.\n",4145.txt     
1,"Speaker 2: mm. I know. I read so many of those stories. They just freak me out.\nSpeaker 1: You know. And of course they make you have, give birth anyway. You know you can't have an.\nSpeaker 2: You have to. I mean what are xxx.\nSpeaker 1: I mean that's how you have an abortion is you give birth you kn- .\nSpeaker 2: yeah.\nSpeaker 1: And it's dead you know it's dead. And it's a hassle, you know. And you've got to go through all that pain knowing the baby's not even alive anyway.\nSpeaker 2: yeah.\nSpeaker 1: But, you know. She's a pregnant again. You know, sh-, they're fine.\n",4145.txt
1,"Speaker 2: And what happened to the baby? Do they know?\nSpeaker 1: They got over it. I think it got either strangled by its cord or some kind of.\nSpeaker 2: yeah that's what they g- They always say that g-.\nSpeaker 1: They say that but.\nSpeaker 2: cord accident.\nSpeaker 1: It's an it was an accident.\nSpeaker 2: It's like they don't know.\nSpeaker 1: yeah, you know. It's like something happened. Or, or maybe it. it went into. oxygen deficiency or something. Like something happened to her and she was asleep at the time,.\nSpeaker 2: yeah.\nSpeaker 1: and so she didn't even know it until the next morning. And. It was something like that.\nSpeaker 2: Wow. That is so scary.\nSpeaker 1: But obviously, you know, y-, when you have a baby. for the rest of its life and your life, you have to worry that it might die, you know, or something will happen to it.\n",4145.txt
1,"Speaker 2: oh I know it is so scary. It's awful.\nSpeaker 1: That's got to be the worst thing.\nSpeaker 2:  xxx. Well anyhow, did you get to meet your nephew at your,.\nSpeaker 1: I did. The baby Jack is huge.\nSpeaker 2: at the wedding.\nSpeaker 1: He's, he's four months and he's like eighteen pounds.\nSpeaker 2: oh my god.\nSpeaker 1: The kid is ado- But it's all breast milk.\nSpeaker 2: That's huge. That's like the size of a two year old isn't it?\nSpeaker 1: He's huge. He's, he's the shape of a, of a small ch- baby but you know, he's big  He's heavy.\nSpeaker 2: oh, you better hope that that doesn't run in the family. How big was he when he was born.\nSpeaker 1: Well. He was normal size when he was born. Like eight and a half pounds.\nSpeaker 2: ok-. okay. yeah.\nSpeaker 1: But, um, my brothe-, you know, my uncle is like six foot four, and my brother is big, and, on Gaelin's side of the family there's big people too. So, I mean, he could just be a big boy.\n",4145.txt
1,"Speaker 2: That's I mean eighteen pounds. That is humongous.\nSpeaker 1: Eighteen pounds from breast milk alone in four months.\nSpeaker 2: oh my god.\nSpeaker 1: And yet he's small. You know, he doesn't l- look that huge. He's not very long or anything he's just.\nSpeaker 2: uhhuh.\nSpeaker 1: And he's not chub- He's chubby but he's. He just weighs. He's hefty.\nSpeaker 2: yup yeah well they don't you know they just tell you feed on demand. I mean if they want to eat that much you let them eat that much.\nSpeaker 1: and and he's healthy and all so you know she's just like oh well xxx.\n",4145.txt
1,"Speaker 2: uhhuh. uhhuh. And do they seem happy and xxx?",4145.txt
1,"Speaker 1: um I know Cynthia through Rach.\nSpeaker 2: oh so she yeah so she is.\nSpeaker 1: and so it's kind of like a roundabout thing and I we don't talk that much I see her occasionally we all go out.\nSpeaker 2: oh yeah.\nSpeaker 1: um but not all that much I'm with Rachel constantly so it's funny that I don't see her more actually.\nSpeaker 2: yeah.\nSpeaker 1: but yeah.\nSpeaker 2: well now she's with Kurth.\nSpeaker 1:  yeah constantly .\nSpeaker 2:  I'm so happy for her though he's such a nice guy.\nSpeaker 1: he is nice and they're good together.\nSpeaker 2: yeah.\nSpeaker 1: and now they're going up for the wedding aren't they.\n",4157.txt
1,"Speaker 2: yeah uhhuh.\nSpeaker 1: yeah because she was trying to get me to go with them and I was like. this was before I even knew about the Spain thing and I was like I don't know I want to go so bad. and I said but I don't have a date and then she's like go with us .\nSpeaker 2: yeah.\nSpeaker 1: so then I was thinking about it and then when I got this offer to go to Madrid I was like. oh I'd much rather go visit them in  /. , Spain then I can see all the wedding pictures.\nSpeaker 2:  yes.\nSpeaker 1: I thought that would be great.\n",4157.txt
1,"Speaker 2:  so when are you going.\nSpeaker 1:  I think I might go Thanksgiving that week.\nSpeaker 2: uhhuh and you're just staying for one week.\nSpeaker 1: yeah.\nSpeaker 2: okay.\nSpeaker 1:  and I'm going to take  I think I'm going to take some resumes around.\nSpeaker 2: yeah really.\nSpeaker 1: I miss it so much.\nSpeaker 2: do you.\nSpeaker 1: do you miss it now.\nSpeaker 2:  no not at all.\nSpeaker 1: You don't.\nSpeaker 2: No.\nSpeaker 1:  I guess you lived there long enough to get it all out of your system.\nSpeaker 2: yeah well now get this we might go to live in Switzerland.\nSpeaker 1: oh really.\nSpeaker 2: yeah because they've made him a job offer there and at first he's thinking nah he wasn't going to take it but now he's like. well it's a really good offer and a good experience and then . maybe he could get in his foot in the door with because they've united with A T &~and T.\n",4157.txt
1,"Speaker 1: uhhuh.\nSpeaker 2: and then you know the Swiss phone company whatever and  /. telefonika. so he's thinking well that would he'd get his foot in the door with A T &~and T so it w-. would might be easier to come back here later.\nSpeaker 1: right.\nSpeaker 2: and at first I thought oh yeah it would be nice to go to Switzerland it's really pretty it's green not like Spain and .\nSpeaker 1: right.\nSpeaker 2:  you know we could learn German but.\nSpeaker 1: that's true.\nSpeaker 2:  I don't know but now with all the wedding it's all hectic and everything now I don't want to go it's. like no not another problem not another move.\nSpeaker 1: yeah you'd rather be someplace familiar at least at the beginning.\n",4157.txt
1,"Speaker 2: right yeah.\nSpeaker 1: that's true when would he be going.\nSpeaker 2: <I don't know> [?].\nSpeaker 1: xxx  be going.\nSpeaker 2: he said as soon as possible like October.\nSpeaker 1:  oh my god.\nSpeaker 2: I know.\nSpeaker 1:  then you wouldn't even be there.\nSpeaker 2:  I know but xxx.\nSpeaker 1: oh my goodness.\nSpeaker 2: I don't think we're going I hope not I mean I'd like it under other circumstances but.\nSpeaker 1: right is that what he eventually wants to get back to the States.\nSpeaker 2: yeah uhhuh yeah.\nSpeaker 1: well that's good that's good for you because then you know that it isn't a permanent thing that you'll be going to Spain.\nSpeaker 2: alright well we don't know hopefully it's not.\nSpeaker 1: yeah yeah.\nSpeaker 2: so.\nSpeaker 1: that's funny that you're still sick of it  that makes me laugh because I miss it so much. I think I just miss the freedom and the fun because I'm so bored.\n",4157.txt
1,"Speaker 2:  yeah and probably when you were there yeah you were there because you wanted to be you weren't w- and you were working because you wanted to work there not because you had to like.\nSpeaker 1: yeah <but it's just> [?].\nSpeaker 2: xxx you have to work .\nSpeaker 1: I just. things I just hate everything. well not really I mean it's not that bad I'm working and. my job is okay I use my Spanish and stuff but  it's just .\nSpeaker 2: well that's cool.\nSpeaker 1: I don't know.\nSpeaker 2: I hate my job so much oh my god I can't wait like next well my last day is Thursday but.\nSpeaker 1: oh c-.\nSpeaker 2: I'm only scheduled till Tuesday I'm so happy.\nSpeaker 1: oh that's great.\nSpeaker 2: yeah.\nSpeaker 1: well do you need the extra time though.\nSpeaker 2: yeah.\nSpeaker 1: because it's coming up fast.\nSpeaker 2: you know  oh they're just coming on Saturday next Saturday .\nSpeaker 1: oh my goodness.\nSpeaker 2: yeah week from tomorrow.\n",4157.txt
1,"Speaker 1: oh that'll be fun.\nSpeaker 2: or a week from whenever .\nSpeaker 1: and have you heard from Ellen and Reuben are they going up.\nSpeaker 2:   she wasn't sure because well she said ei- either. well she said she would definitely come or at least try to come but Reuben might not because they're going to Spain first . and then they're coming back here so then they thought maybe they'd come directly from. Spain here but they weren't sure and then you know it costs extra money. so she wasn't sure what she was doing or how she was going to do it .\nSpeaker 1: yeah.\nSpeaker 2:  but I think she's definitely going to come.\n",4157.txt
1,"Speaker 1: oh that's good.\nSpeaker 2: as long as they can swing it yeah but I don't know if they'll xxx .\nSpeaker 1: and Erica I heard she had some Spanish guy here visiting her.\nSpeaker 2:  yeah but he was here  I think around.\nSpeaker 1: a long time ago.\nSpeaker 2: yeah Christmas time and supposedly he was coming back in August but I don't know because I heard. well I heard it from Alberto who heard it from Sanju who heard it from Caroline .\nSpeaker 1: oh god.\nSpeaker 2: so who knows if it's true or not but that yeah like things weren't going that great with them. so I don't know.\nSpeaker 1: but she'll be up for the wedding right.\nSpeaker 2:  I don't know because I thought she was but then I heard through the grapevine that she wasn't coming because she had to work or something on Friday. but I don't know I don't know if any of that's true or not so .\n",4157.txt
